GEO_ID,FIPS,Census Tract,Parish,Total Population,Median Home Value,% Medicaid/Public Insurance,Median Family Income,Poverty Rate (%),Labor Force Participation (%),Unemployment Rate (%),HS Degree or More (%),Bachelor's Degree or More (%),Broadband Internet (%),Disability Population (%)
1400000US22071005500,22071005500,55,Orleans Parish,2358,435700,100,82941,11.1,71.4,5.2,98.9,57.2,72.2,12.2
1400000US22071005601,22071005601,56.01,Orleans Parish,2441,560900,100,115258,4.4,71.4,6.3,99.5,72.8,88.3,11.3
1400000US22071005602,22071005602,56.02,Orleans Parish,3952,633500,95.9,155152,6.2,72,2.6,100,79.1,90.1,5.1
1400000US22071005603,22071005603,56.03,Orleans Parish,1540,530700,100,125893,11,68.7,4.6,96.9,73.1,77,15.5
1400000US22071005604,22071005604,56.04,Orleans Parish,2052,639200,100,98500,23.1,63.6,1.9,99.6,72.4,67.3,12
1400000US22071006000,22071006000,60,Orleans Parish,1539,291700,100,27981,26.5,64.5,7.6,89.6,29.7,70.7,8.8
1400000US22071006300,22071006300,63,Orleans Parish,2035,321300,100,-,13.5,77,4.7,83.7,37.1,66.3,16.7
1400000US22071006400,22071006400,64,Orleans Parish,2568,370700,100,80065,18.9,82.5,1.7,92.5,67.3,79,14.3
1400000US22071006500,22071006500,65,Orleans Parish,2964,410100,100,80651,12,75.5,8.7,92.6,66.4,85.8,14.7
1400000US22071006900,22071006900,69,Orleans Parish,1521,-,100,26758,51.8,59.4,18.3,77.4,12.2,60.9,32.8
1400000US22071007000,22071007000,70,Orleans Parish,2194,-,-,41292,34.1,38.8,6.8,95.7,42.6,83.8,9.5
1400000US22071007101,22071007101,71.01,Orleans Parish,1435,-,100,17587,49,46.5,4.9,85.7,30.6,55.7,17.6
1400000US22071007200,22071007200,72,Orleans Parish,2318,-,100,25588,27.4,54.5,31.6,90.4,20.7,63.2,10.4
1400000US22071007501,22071007501,75.01,Orleans Parish,2805,200400,100,22587,37.2,47.3,20.1,86.1,16.5,49,16.8
1400000US22071007502,22071007502,75.02,Orleans Parish,2508,234400,100,49229,28.8,59,0.7,80.6,18.6,55.8,18.4
1400000US22071007604,22071007604,76.04,Orleans Parish,1941,728700,100,184444,5.8,63.9,0.4,95.9,77.8,89.4,8.3
1400000US22071007605,22071007605,76.05,Orleans Parish,1742,252500,100,25549,32.6,62.6,10.1,89,25.5,72.8,11.5
1400000US22071007607,22071007607,76.07,Orleans Parish,2622,490700,100,103824,14,63.3,0.9,98.8,70.7,82.9,9.5
1400000US22071007608,22071007608,76.08,Orleans Parish,1592,479700,100,136250,4.2,75.3,4.6,99.3,75,74.7,7.1
1400000US22071007700,22071007700,77,Orleans Parish,2137,454400,25,103750,9,78.2,3.2,98.5,73.4,91,12.6
1400000US22071007800,22071007800,78,Orleans Parish,1091,604200,100,93211,7.2,85.5,1.9,98.1,78.3,84.5,18.4
1400000US22071008200,22071008200,82,Orleans Parish,1424,488300,100,58239,31.1,82.1,0.1,90.8,47.8,67,7.2
1400000US22071008300,22071008300,83,Orleans Parish,850,748500,100,95799,10.9,79.7,4.1,98.3,79.1,93.8,6.8
1400000US22071008400,22071008400,84,Orleans Parish,1156,366700,100,72109,21.8,59.9,2.2,95.9,51.7,76.1,17.7
1400000US22071008500,22071008500,85,Orleans Parish,1740,261300,100,-,45.1,53.6,1.5,86.8,35.9,78.3,13.3
1400000US22071008600,22071008600,86,Orleans Parish,1144,188000,100,30087,38.9,52.1,23.7,69.8,18,26.7,26.5
1400000US22071008800,22071008800,88,Orleans Parish,1375,495800,100,95385,9.6,78.9,3.4,95.9,67.7,83.7,8.2
1400000US22071009000,22071009000,90,Orleans Parish,1523,699300,100,77250,2.7,59.5,7.6,99.3,74.1,93.7,8.8
1400000US22071009100,22071009100,91,Orleans Parish,1677,383600,100,63290,20.7,71.7,4.1,76.5,47.1,64,9.2
1400000US22071009200,22071009200,92,Orleans Parish,981,231200,100,-,39.6,55.9,8.2,70.1,18.4,43.4,17.6
1400000US22071009400,22071009400,94,Orleans Parish,1198,315700,100,21058,46.8,59.8,4.8,69.3,24.5,51.8,24.7
1400000US22071009600,22071009600,96,Orleans Parish,1398,620100,100,109896,4.4,72.3,4.5,97.4,76.6,88.3,9
1400000US22071009700,22071009700,97,Orleans Parish,1417,621400,100,94674,12.2,64.2,5.9,94.8,54.2,70.6,12.5
1400000US22071009900,22071009900,99,Orleans Parish,2632,832100,100,96792,15.8,63,3.6,95.4,64.7,84.4,15.1
1400000US22071010000,22071010000,100,Orleans Parish,1332,598600,100,60542,27.3,68.1,3,87.6,54.4,66.1,12.9
1400000US22071010100,22071010100,101,Orleans Parish,2137,528600,100,72798,6.7,66.8,13.7,100,72.7,85.3,9.8
1400000US22071010200,22071010200,102,Orleans Parish,1925,425700,100,80526,14.7,72.1,14.9,91.1,53.5,84.8,10.4
1400000US22071010300,22071010300,103,Orleans Parish,2865,344600,100,54306,32.8,62.7,12.5,90.8,40.9,52.1,19.1
1400000US22071010600,22071010600,106,Orleans Parish,1377,577700,100,78281,10.8,71.5,6.9,96.2,66.9,81.8,7.8
1400000US22071010700,22071010700,107,Orleans Parish,1732,860900,100,92552,2.7,68.5,2,98.4,75.7,81.8,13.8
1400000US22071010800,22071010800,108,Orleans Parish,1309,867300,100,152634,9.2,66.1,2.5,97.9,88.7,81.6,9.5
1400000US22071010900,22071010900,109,Orleans Parish,2636,615800,100,101518,10.4,75.2,9.3,98.9,57.8,82.7,11.3
1400000US22071011100,22071011100,111,Orleans Parish,1591,471400,100,75500,17,60.5,3.4,86.6,44.5,79.6,13.6
1400000US22071011200,22071011200,112,Orleans Parish,1432,476400,100,114141,9.2,75.6,3.3,91.4,64.2,82.6,2.9
1400000US22071011400,22071011400,114,Orleans Parish,1685,634200,100,87308,13.1,73.6,0.7,98.6,76.3,88.3,6.9
1400000US22071011500,22071011500,115,Orleans Parish,1447,978800,100,181875,8.3,60.6,1.7,98.9,79,92,14.1
1400000US22071011600,22071011600,116,Orleans Parish,1360,951500,100,222917,6.4,59.3,1.6,99.2,82.4,83.6,7.2
1400000US22071011700,22071011700,117,Orleans Parish,2655,1219100,95,209219,6.7,67.6,0,100,86.5,86.3,3.7
1400000US22071011900,22071011900,119,Orleans Parish,1756,643200,100,81438,28.3,61.9,4.9,98.5,87.5,92.6,11.4
1400000US22071012000,22071012000,120,Orleans Parish,1381,973700,100,139050,11.5,56.4,0.7,100,83.3,81.7,15.9
1400000US22071012101,22071012101,121.01,Orleans Parish,3134,728200,100,60880,28.1,58,4.6,96.9,84.3,94.4,7.8
1400000US22071012102,22071012102,121.02,Orleans Parish,5582,852700,100,-,30.6,52.4,3.8,100,89.6,96.1,7.2
1400000US22071012200,22071012200,122,Orleans Parish,1993,478300,100,95000,27,74,14.2,98.9,70.9,95.3,5.2
1400000US22071012300,22071012300,123,Orleans Parish,2084,427300,100,52228,22.5,58.7,2.2,96.6,63.6,74.3,12.5
1400000US22071012400,22071012400,124,Orleans Parish,1918,431700,100,82568,18.2,62.4,5.2,95.6,58.5,81,11.2
1400000US22071012500,22071012500,125,Orleans Parish,1858,496600,100,102857,14,66.8,10.2,96.8,70.3,72.2,8.5
1400000US22071012600,22071012600,126,Orleans Parish,1524,804800,100,-,36.3,60,5.6,98.2,81.9,87.5,8.1
1400000US22071012700,22071012700,127,Orleans Parish,2168,448200,100,106923,6.5,71.7,2.7,88.6,60.9,88.9,9
1400000US22071012800,22071012800,128,Orleans Parish,2365,482800,100,95729,16.7,58.9,6.1,96.1,73.3,85,12.2
1400000US22071012900,22071012900,129,Orleans Parish,1161,439700,100,66953,16,65.3,5.2,90.2,58.2,86.9,13
1400000US22071013000,22071013000,130,Orleans Parish,1579,395400,79.7,72629,13.6,78.3,7.1,88.8,54.7,85.6,14.9
1400000US22071013100,22071013100,131,Orleans Parish,1614,339800,100,55882,19.6,64.2,2.8,93.5,41.3,67,21.1
1400000US22071013200,22071013200,132,Orleans Parish,2729,350600,100,83355,15.7,66.2,4.3,88.2,38.4,80.4,14.7
1400000US22071013301,22071013301,133.01,Orleans Parish,3299,677000,100,149792,3.9,63.3,3,97.9,67.7,91,11.4
1400000US22071013302,22071013302,133.02,Orleans Parish,2250,492000,100,121731,12.5,63.1,5.5,99.6,77.6,80.6,11.7
1400000US22071013400,22071013400,134,Orleans Parish,3693,637300,100,52935,30.6,58.3,8,94.8,59.4,59.8,14.7
1400000US22071013501,22071013501,135.01,Orleans Parish,1266,750000,100,69259,16.6,66.2,5.9,97,65.6,83.5,5.1
1400000US22071013502,22071013502,135.02,Orleans Parish,509,679900,100,78125,18.8,73,19.1,94.1,57,75,33
1400000US22071013600,22071013600,136,Orleans Parish,930,463000,100,76042,21.3,81.5,14.9,89.4,61.4,74.4,13.9
1400000US22071013701,22071013701,137.01,Orleans Parish,1253,151400,100,33750,34.8,63.7,5,78.7,28.3,60.7,21.9
1400000US22071013702,22071013702,137.02,Orleans Parish,1226,-,100,21319,69.7,71.2,7.1,74.1,7.5,40.7,14.8
1400000US22071013800,22071013800,138,Orleans Parish,2893,312800,92.6,32226,30.3,46.2,4.2,69.9,22.6,82.3,14.2
1400000US22071013900,22071013900,139,Orleans Parish,1688,284400,100,92391,5.1,71.4,10.8,93,52.5,82.6,11.3
1400000US22071014000,22071014000,140,Orleans Parish,1843,355000,100,14573,57.4,38.8,13.4,68.3,14.6,35.3,36.8
1400000US22071014101,22071014101,141.01,Orleans Parish,1658,1000900,100,33750,40,59.5,5,80.5,24.8,55.5,16.3
1400000US22071014102,22071014102,141.02,Orleans Parish,855,701400,100,43694,28.5,66.6,15.3,83.7,44.2,72.2,6.8
1400000US22071014200,22071014200,142,Orleans Parish,1743,590500,100,130000,7.8,74.9,2,98.4,64.8,82.7,11.3
1400000US22071014300,22071014300,143,Orleans Parish,2262,339100,100,23879,49.8,48.9,5.3,65.5,6.1,54,18.6
1400000US22071014400,22071014400,144,Orleans Parish,1400,693600,100,114583,10.9,76.8,9.8,93.1,66.9,85,11.3
1400000US22071014500,22071014500,145,Orleans Parish,1822,-,-,-,-,0,,65.6,3.9,,-
1400000US22071980000,22071980000,9800,Orleans Parish,5,-,100,-,-,40,0,100,75,,20
1400000US22071980100,22071980100,9801,Orleans Parish,0,-,-,-,-,,,-,-,,-
1400000US22071990000,22071990000,9900,Orleans Parish,0,-,-,-,-,,,-,-,,-
1400000US22073000100,22073000100,1,Ouachita Parish,4884,223500,100,70697,19.5,74.8,5,93.3,45.2,74.5,15.3
1400000US22073000200,22073000200,2,Ouachita Parish,5461,261000,100,99909,21.4,64.7,4.1,95.3,58.6,72.7,14.1
1400000US22073000401,22073000401,4.01,Ouachita Parish,2794,272900,100,32012,38,42.4,4.2,97.9,62.4,83.3,9.8
1400000US22073000402,22073000402,4.02,Ouachita Parish,2509,202700,100,20495,53.4,38.3,9,74.9,21.9,73.7,11.8
1400000US22073000500,22073000500,5,Ouachita Parish,3342,120800,100,19651,38.4,45.3,11.3,82.1,18,52.6,23.2
1400000US22073000600,22073000600,6,Ouachita Parish,3850,64100,100,17984,57.6,52,7.6,80.4,10,50.7,12
1400000US22073000700,22073000700,7,Ouachita Parish,1850,81900,100,20987,54.5,52.3,32.1,87.8,22,59.5,15.5
1400000US22073000900,22073000900,9,Ouachita Parish,1585,98800,100,41552,35,74.2,13.4,93.1,4.3,64.1,6.1
1400000US22073001100,22073001100,11,Ouachita Parish,2445,87300,100,25458,54.2,48.9,22,71.4,4.7,38.1,20.7
1400000US22073001400,22073001400,14,Ouachita Parish,2074,94200,100,48750,31.4,60.6,13.3,67.6,17.7,67.3,18.2
1400000US22073001500,22073001500,15,Ouachita Parish,1232,60300,100,29900,52.1,37.6,11.1,71,6.5,65.8,27.2
1400000US22073001700,22073001700,17,Ouachita Parish,3211,291400,100,48857,22.8,53.3,7.1,94.1,44.9,78.7,19.3
1400000US22073005100,22073005100,51,Ouachita Parish,2403,223700,100,74300,9,64,1.5,93.2,35.9,61,15.3
1400000US22073005201,22073005201,52.01,Ouachita Parish,3745,249900,100,90950,19,51.8,2,93.1,42.6,63.3,21.1
1400000US22073005203,22073005203,52.03,Ouachita Parish,3298,226000,100,69000,24.9,65.9,4.5,95.4,35.5,79.7,18.6
1400000US22073005204,22073005204,52.04,Ouachita Parish,6500,223000,100,84500,5.5,64.3,0,97.3,35,86.6,11.1
1400000US22073005303,22073005303,53.03,Ouachita Parish,2975,228400,100,57202,11.1,75.4,5.9,94.3,32.8,77.1,10.4
1400000US22073005304,22073005304,53.04,Ouachita Parish,3597,259800,100,78050,7.4,70.1,7.2,88.2,31.6,84.3,11.5
1400000US22073005305,22073005305,53.05,Ouachita Parish,3457,219300,100,72169,23.8,72.2,1.3,95.8,42.5,70.3,9.6
1400000US22073005306,22073005306,53.06,Ouachita Parish,2695,235100,100,48793,21.7,56.1,8,92.2,23.9,67.8,21
1400000US22073005400,22073005400,54,Ouachita Parish,1934,159200,100,71886,15,59,12.2,79.7,19.2,64.9,15.5
1400000US22073005500,22073005500,55,Ouachita Parish,2801,218000,100,41912,30.5,60.3,10.1,80.3,24.5,52.2,15
1400000US22073005800,22073005800,58,Ouachita Parish,2748,67600,100,34792,30.4,52.1,5.9,70.4,7.1,56.5,24.4
1400000US22073005900,22073005900,59,Ouachita Parish,2551,58000,100,22518,44.5,60.9,5.4,62.1,8.8,47.8,26.3
1400000US22073010101,22073010101,101.01,Ouachita Parish,4413,182100,100,66290,19.2,59.6,5.5,90.5,25.4,63.3,16.9
1400000US22073010103,22073010103,101.03,Ouachita Parish,3065,159600,100,49343,14.6,69.1,7.1,94.7,27,80.2,14.2
1400000US22073010104,22073010104,101.04,Ouachita Parish,2692,194800,100,87000,9.3,79.4,1.1,94.4,37.1,81.4,7.4
1400000US22073010202,22073010202,102.02,Ouachita Parish,8798,314800,100,93092,5.3,68.1,1.7,96.5,50.3,80.2,10.9
1400000US22073010203,22073010203,102.03,Ouachita Parish,3129,153900,100,39207,16.4,68.7,7.1,98.7,37.9,81.6,11
1400000US22073010204,22073010204,102.04,Ouachita Parish,3872,195300,100,75110,6.8,61.4,6.4,96.3,39.9,75.9,5.6
1400000US22073010301,22073010301,103.01,Ouachita Parish,4271,362300,100,96797,6.9,65.8,1.7,98.8,68.4,80.9,7.3
1400000US22073010302,22073010302,103.02,Ouachita Parish,4348,164200,100,56111,20.7,67.8,3.7,95.1,31.1,73.6,14.4
1400000US22073010401,22073010401,104.01,Ouachita Parish,5376,207000,100,86506,5.8,65.5,4.7,95.6,24.4,46,12
1400000US22073010402,22073010402,104.02,Ouachita Parish,4667,210600,100,66050,14,70.9,6.4,94.5,24.1,52.9,17.8
1400000US22073010502,22073010502,105.02,Ouachita Parish,4570,170500,100,74837,15.8,58.5,1.7,86.3,19.7,58.3,21.2
1400000US22073010503,22073010503,105.03,Ouachita Parish,1728,125700,100,45773,20.1,57.5,6.8,81.9,13.1,36,21.5
1400000US22073010505,22073010505,105.05,Ouachita Parish,5380,235500,100,87132,14.9,62.2,8.8,93.7,31.1,70.4,15
1400000US22073010506,22073010506,105.06,Ouachita Parish,3986,-,100,47965,25.5,57.9,4.7,83.7,11.1,71,17.7
1400000US22073010604,22073010604,106.04,Ouachita Parish,1484,84600,100,36250,14.2,45.5,8.9,80.2,20.1,36.1,27.6
1400000US22073010605,22073010605,106.05,Ouachita Parish,4678,71300,100,29194,38,31,13.1,71.2,4.6,58.3,24.5
1400000US22073010606,22073010606,106.06,Ouachita Parish,920,168200,100,50085,23,40.9,2.4,77.7,14.2,43.6,26.3
1400000US22073010700,22073010700,107,Ouachita Parish,2408,61400,100,17868,61.9,45.8,18.3,63.5,4.2,50.1,17
1400000US22073010800,22073010800,108,Ouachita Parish,1707,106600,100,15461,53.4,52.8,9.1,73.8,14.3,44.4,38.4
1400000US22073010900,22073010900,109,Ouachita Parish,4759,77600,100,41205,38.5,54.7,20.4,89.1,14.7,67.6,14.4
1400000US22073011000,22073011000,110,Ouachita Parish,4755,108100,100,23515,54.6,53.9,8.8,79.3,17.7,61.1,16.6
1400000US22073011100,22073011100,111,Ouachita Parish,3533,72100,100,36413,36.8,65.1,10.2,86.1,2.4,33.9,6.4
1400000US22073980000,22073980000,9800,Ouachita Parish,0,-,-,-,-,,,-,-,,-
1400000US22075050100,22075050100,501,Plaquemines Parish,1641,170000,100,58750,18.9,44.2,2.4,85.1,13,43.1,14.3
1400000US22075050201,22075050201,502.01,Plaquemines Parish,4617,497500,100,114875,4,65.9,5.2,89.6,35.6,78.9,11.7
1400000US22075050202,22075050202,502.02,Plaquemines Parish,4492,408100,100,128477,7.8,63.7,0.8,95,25,83,10.6
1400000US22075050300,22075050300,503,Plaquemines Parish,4700,245500,100,63698,18.2,78.7,1.9,97.1,24,80.3,13.4
1400000US22075050400,22075050400,504,Plaquemines Parish,3286,255900,100,89592,17.8,64.6,11.5,80.5,13.2,58.9,12.7
1400000US22075050500,22075050500,505,Plaquemines Parish,1412,85300,100,51496,10.1,42.4,3.1,78,10.1,14.1,25.8
1400000US22075050600,22075050600,506,Plaquemines Parish,1004,154000,100,47826,36,59.6,6,84.2,11.5,28.8,32.4
1400000US22075050700,22075050700,507,Plaquemines Parish,727,42300,100,43125,34.5,50.9,11.5,53.7,3.5,29.5,23.9
1400000US22075050800,22075050800,508,Plaquemines Parish,924,61300,100,-,17.5,66.6,0,68,4.8,58.1,24.6
1400000US22075990000,22075990000,9900,Plaquemines Parish,0,-,-,-,-,,,-,-,,-
1400000US22077951900,22077951900,9519,Pointe Coupee Parish,4997,159700,100,71957,25.4,62.3,10,91.8,19.9,50.2,16.8
1400000US22077952000,22077952000,9520,Pointe Coupee Parish,2072,66100,100,41071,18.8,43.9,18.1,58.9,13.9,36,29.9
1400000US22077952100,22077952100,9521,Pointe Coupee Parish,3759,206600,100,64844,15.9,56.7,4.1,90.8,20.5,64.6,18.9
1400000US22077952201,22077952201,9522.01,Pointe Coupee Parish,1076,204000,100,40769,29.3,46,1.6,81.1,15.5,72.1,27.1
1400000US22077952202,22077952202,9522.02,Pointe Coupee Parish,2445,348300,100,77100,7.7,50.9,6.3,84.9,24.7,63.7,21.4
1400000US22077952300,22077952300,9523,Pointe Coupee Parish,1899,193600,100,48111,29.4,50.2,7.4,76.1,19.8,56.8,22.3
1400000US22077952400,22077952400,9524,Pointe Coupee Parish,3969,177300,100,71346,15.1,63.9,2.9,84.3,13.3,65.8,16.5
1400000US22079010101,22079010101,101.01,Rapides Parish,4837,211200,100,77117,7.3,58.2,2.7,95.2,23,67.5,18
1400000US22079010102,22079010102,101.02,Rapides Parish,4822,174100,100,55705,20,52.2,5.4,90,22.5,45.9,20.9
1400000US22079010300,22079010300,103,Rapides Parish,4445,165500,100,52574,15.1,63.9,2.6,86.1,19.9,67.4,17.8
1400000US22079010400,22079010400,104,Rapides Parish,2644,218300,100,93214,6.8,52.5,3.5,92.8,30.1,69.8,22.7
1400000US22079010501,22079010501,105.01,Rapides Parish,2035,191700,100,67708,18,51.3,3.5,76.2,11.2,42.1,22.7
1400000US22079010502,22079010502,105.02,Rapides Parish,5040,79800,100,38065,30.8,63.2,15,78.4,8.5,50.5,22.2
1400000US22079010600,22079010600,106,Rapides Parish,4909,147600,100,47939,25.1,55.9,5.1,92,14.2,34.9,19.1
1400000US22079010701,22079010701,107.01,Rapides Parish,3269,280300,100,76111,9.9,60.5,8.8,94.7,31.3,68,19.6
1400000US22079010702,22079010702,107.02,Rapides Parish,2190,277200,100,89913,4.7,75,0.9,95.5,44.2,67.5,8.6
1400000US22079011000,22079011000,110,Rapides Parish,2364,65200,100,19574,50.4,49,6.5,63.6,1.7,56.7,27
1400000US22079011300,22079011300,113,Rapides Parish,2966,188100,100,47094,17.9,56.1,6.6,84.1,27.6,65.2,19.7
1400000US22079011501,22079011501,115.01,Rapides Parish,4463,235200,100,103459,5.5,63.8,3.2,90.4,26.9,62.2,14.9
1400000US22079011502,22079011502,115.02,Rapides Parish,3292,225100,100,47667,25.5,64.1,1.5,89.4,35.4,73.4,17.2
1400000US22079011600,22079011600,116,Rapides Parish,2177,160500,97.3,54375,13.8,55.4,5.6,93.3,26.5,72.3,13.6
1400000US22079011700,22079011700,117,Rapides Parish,2362,136800,100,37165,14.7,56.2,0.7,78.2,24.4,52.1,22.9
1400000US22079012000,22079012000,120,Rapides Parish,982,68800,100,16023,48.7,37.2,21.5,70.2,9.1,54.6,16.6
1400000US22079012100,22079012100,121,Rapides Parish,2462,157100,100,52939,20.4,66.8,1.7,72.2,14.8,59.7,12.8
1400000US22079012200,22079012200,122,Rapides Parish,3199,159800,100,41484,24.2,68.8,13.5,85.5,20.1,64.4,14
1400000US22079012301,22079012301,123.01,Rapides Parish,5526,284600,100,108647,5.9,70.1,1.2,92.4,45.5,68,14.3
1400000US22079012302,22079012302,123.02,Rapides Parish,4376,245500,100,87371,10.8,62.4,4.3,96,48.7,70.1,18.9
1400000US22079012400,22079012400,124,Rapides Parish,4243,219200,100,68125,15.5,62.2,1.2,92.2,42.9,79.7,14.2
1400000US22079012500,22079012500,125,Rapides Parish,4905,147500,100,44300,17.6,51.5,5.7,93.1,17.9,67.8,22.4
1400000US22079012600,22079012600,126,Rapides Parish,2109,163700,100,42000,22.5,51.9,5.2,95.3,23.5,73.1,19.4
1400000US22079012700,22079012700,127,Rapides Parish,2721,54200,100,28582,37.4,72.2,1.6,82.5,13.9,47.7,20.2
1400000US22079012800,22079012800,128,Rapides Parish,818,56300,100,29911,27.7,43.1,29.2,82.2,12.9,43.5,27.5
1400000US22079012900,22079012900,129,Rapides Parish,1998,92400,100,25066,47.5,59.4,2,80.7,10.8,69.5,18.6
1400000US22079013000,22079013000,130,Rapides Parish,1897,104500,100,29724,36.4,42.6,7.8,78.4,11.9,57.8,19.3
1400000US22079013100,22079013100,131,Rapides Parish,2356,76500,100,26915,39.1,49.5,14.4,80.6,12.7,59.2,32.9
1400000US22079013201,22079013201,132.01,Rapides Parish,7127,219100,100,61916,16,60.8,4.1,97.6,15.2,68.7,14.9
1400000US22079013202,22079013202,132.02,Rapides Parish,2019,207800,100,64653,27.5,49.7,1.1,87.2,22.9,62.9,21.3
1400000US22079013300,22079013300,133,Rapides Parish,4811,186300,100,49330,21.4,52.8,6.4,84.8,18.2,45.9,23
1400000US22079013400,22079013400,134,Rapides Parish,3883,264900,100,73750,12.7,58.8,1.6,89.2,34.1,72.3,14.9
1400000US22079013501,22079013501,135.01,Rapides Parish,3899,170100,100,61786,11.9,65.1,2.4,85.6,22.1,38.8,15.1
1400000US22079013502,22079013502,135.02,Rapides Parish,2474,171500,100,41513,33.7,62,13.6,84.8,6.3,24.1,10.3
1400000US22079013600,22079013600,136,Rapides Parish,2970,160700,100,76000,12.1,59.5,0,96.5,22.7,40.3,13.3
1400000US22079013700,22079013700,137,Rapides Parish,4008,181300,100,77162,11.6,59.6,5.2,94.5,24,76.7,21.6
1400000US22079013800,22079013800,138,Rapides Parish,4495,163000,100,45570,27.5,47.7,10.2,80.1,18.5,69.9,21.8
1400000US22079013900,22079013900,139,Rapides Parish,2434,42700,100,25608,37.8,45.3,14.3,74.3,5.3,61.8,25
1400000US22079980000,22079980000,9800,Rapides Parish,0,-,-,-,-,,,-,-,,-
1400000US22081960100,22081960100,9601,Red River Parish,3792,132500,100,59375,15.9,50.9,2.7,84.7,13.3,37.6,23.2
1400000US22081960300,22081960300,9603,Red River Parish,3651,98400,100,37481,36.2,46.5,4.8,80.1,14.7,42.3,15.6
1400000US22083970100,22083970100,9701,Richland Parish,2630,114900,100,51949,27.3,53.3,7.9,80.3,11.8,61,23.2
1400000US22083970200,22083970200,9702,Richland Parish,2215,116800,100,60094,17.5,46.8,8.6,81.1,13.8,31.4,18.9
1400000US22083970300,22083970300,9703,Richland Parish,2960,151500,100,60313,17.9,59.1,4,92.2,17,29.6,16
1400000US22083970400,22083970400,9704,Richland Parish,3336,159200,100,79063,10.3,42.8,0.7,77.3,19.5,47.8,19.4
1400000US22083970500,22083970500,9705,Richland Parish,4160,107500,100,33036,39.1,44.3,10.8,70.4,17.9,48.9,18.7
1400000US22083970600,22083970600,9706,Richland Parish,4521,146500,100,50684,24.2,61.1,16,83,21.4,38.1,18.2
1400000US22085000100,22085000100,1,Sabine Parish,3052,72600,100,39800,27.2,45.8,8.4,85.5,12.1,27.2,20.9
1400000US22085000201,22085000201,2.01,Sabine Parish,1686,196500,100,60671,18.4,46.9,7.8,83.2,12.5,41.5,21.7
1400000US22085000202,22085000202,2.02,Sabine Parish,1620,111700,100,56012,16.4,45.7,10.3,87.7,8.3,19.2,21
1400000US22085000300,22085000300,3,Sabine Parish,2020,72300,100,30536,38,45.8,8.7,72.1,4.8,51.5,23.7
1400000US22085000400,22085000400,4,Sabine Parish,4152,137100,100,59598,20.7,53.6,3.3,88.1,18.3,26.5,17.4
1400000US22085000500,22085000500,5,Sabine Parish,3172,140500,100,31763,36.3,46.8,7.3,87.2,14.2,57.2,22
1400000US22085000600,22085000600,6,Sabine Parish,3614,109300,100,61033,18.3,57.4,6.5,89.1,15.8,28.1,24.4
1400000US22085000701,22085000701,7.01,Sabine Parish,1374,181800,100,40221,20.7,26.4,9.4,75.4,5.7,12.7,35.7
1400000US22085000702,22085000702,7.02,Sabine Parish,1287,227900,100,77125,13.6,38,0,97.3,25.3,29.8,24.5
1400000US22087030103,22087030103,301.03,St. Bernard Parish,3905,155700,100,52708,21.2,49.5,1.2,68.1,13.8,59.5,24.3
1400000US22087030104,22087030104,301.04,St. Bernard Parish,2186,142800,100,58646,20.3,45.6,11.1,83.1,7.1,74.2,22.5
1400000US22087030105,22087030105,301.05,St. Bernard Parish,152,-,100,84375,14.7,52.4,0,92.8,32.8,51.6,18.3
1400000US22087030203,22087030203,302.03,St. Bernard Parish,2933,161000,100,53482,17.7,56.4,3.1,81,14.8,64.5,12.4
1400000US22087030204,22087030204,302.04,St. Bernard Parish,3528,162900,100,55138,20.3,50.7,13,80.8,17.9,50.6,15.6
1400000US22087030206,22087030206,302.06,St. Bernard Parish,2989,261800,100,80528,24.6,65,3.4,91.3,19.2,87.8,15.1
1400000US22087030207,22087030207,302.07,St. Bernard Parish,3964,231200,100,76458,13.7,68.2,5.3,81.5,19.4,74.5,15.5
1400000US22087030208,22087030208,302.08,St. Bernard Parish,3550,233100,85.8,103190,12.2,64.7,2.5,90.2,29.9,79.8,19.8
1400000US22087030209,22087030209,302.09,St. Bernard Parish,3857,181500,100,64613,18.1,66.7,2.8,83.3,27.2,70.1,21
1400000US22087030300,22087030300,303,St. Bernard Parish,1380,286500,100,53438,18.5,65.3,20.2,80.3,27.7,61.7,17.8
1400000US22087030400,22087030400,304,St. Bernard Parish,1501,208000,100,47629,19,53,3.5,78.2,21.9,67.2,24.8
1400000US22087030500,22087030500,305,St. Bernard Parish,1919,235800,100,78750,25.2,65.9,4.6,85.7,27.9,82.1,11.4
1400000US22087030601,22087030601,306.01,St. Bernard Parish,1440,272400,100,69015,33.9,58.2,7.3,81.4,18.1,77.5,12.8
1400000US22087030602,22087030602,306.02,St. Bernard Parish,3228,197900,100,55341,24.3,60.3,11.3,88,10.6,71.3,22.6
1400000US22087030603,22087030603,306.03,St. Bernard Parish,1843,-,100,29038,52.7,65.3,14,70.6,5.1,62.5,14.3
1400000US22087030700,22087030700,307,St. Bernard Parish,1789,190200,100,51000,23,56.5,6.2,78.2,9,66.1,20.7
1400000US22087030800,22087030800,308,St. Bernard Parish,4255,238500,100,49943,23.4,59.8,18.4,86.5,10.3,78.1,17.2
1400000US22087990000,22087990000,9900,St. Bernard Parish,0,-,-,-,-,,,-,-,,-
1400000US22089060100,22089060100,601,St. Charles Parish,2074,308800,100,91875,8.3,72.1,0.2,92.5,18.8,84.8,15.9
